,address,location,latitude,longtitude
278,제주특별자치도 제주시 애월읍 고성휴먼시아 103동 옆,고성리 1449-1,33.465395,126.411052
279,제주특별자치도 제주시 애월읍 고성리 133-9전,리사무소 앞,33.434952,126.425617
280,제주특별자치도 제주시 애월읍 고성남길 101,원광요양원 내,33.4286795,126.4307172
281,제주특별자치도 제주시 애월읍 광령리 2807-3,UTS골프빌리지 앞,33.462254,126.444807
282,제주특별자치도 제주시 애월읍 광령북7길 71,광령초원빌라 앞,33.465402,126.43764
283,제주특별자치도 제주시 애월읍 광령리 산 24,광령리 산 24,33.454543,126.439205
284,제주특별자치도 제주시 애월읍 광령8길 33,광령8길 33 앞,33.458,126.440012
285,제주특별자치도 제주시 애월읍 광령4길  28,광령초등학교 후문,33.459156,126.436053
286,제주특별자치도 제주시 애월읍 광성로 277,광령한마음새마을금고 주차장,33.460685,126.436468
287,제주특별자치도 제주시 애월읍 광령5길 18,광령5길 18번지 앞,33.462171,126.435722
288,제주특별자치도 제주시 애월읍 광령7길 13 옆,광령7길 13 옆,33.462056,126.438276
289,제주특별자치도 제주시 애월읍 광령리 1276-2,순두물 옆,33.460823,126.440054
290,제주특별자치도 제주시 애월읍 광령리 3067-1,광령2리사무소,33.449003,126.429518
291,제주특별자치도 제주시 애월읍 광령리 2812,올해해오름펜션,33.4490888,126.4295656
292,제주특별자치도 제주시 애월읍 광령평화3길18옆,한라주유소옆,33.4471602,126.433258
293,제주특별자치도 제주시 애월읍 광령리 2615,관광대체육관옆,33.446236,126.433497
294,제주특별자치도 제주시 애월읍 광령리 2498-1,유정연립,33.451389,126.43289
295,제주특별자치도 제주시 애월읍 광령평화7길 20 앞,버섯마을,,
296,제주특별자치도 제주시 애월읍 광령자종길1(리사무소옆),광령리 3798-16,33.4639398,126.4232881
297,제주특별자치도 제주시 애월읍 광령자종길16 청년회사무실 앞,광령리 3803-2,33.4649968,126.424023
298,제주특별자치도 제주시 애월읍 광령자종길54,광령리 3778-4,33.4667528,126.4220905
299,제주특별자치도 제주시 구좌읍 김녕리 497-4,김녕성세기해변 주차장,33.556639,126.758906
300,제주특별자치도 제주시 구좌읍 만장굴길 122(김녕리 산 16),김녕미로공원 내부,33.53597,126.772169
301,제주특별자치도 제주시 구좌읍 만장굴길 182,만장굴주차장,33.529039,126.772307
302,제주특별자치도 제주시 구좌읍 김녕로 21길 12(김녕리 1223-5),김녕어울림센터 앞,33.556412,126.755677
303,제주특별자치도 제주시 구좌읍 김녕로18길 19-1(김녕리 1145-79),,33.554039,126.755347
304,제주특별자치도 제주시 구좌읍 김녕로17길 36(김녕리 1267-3),세기알좀녀쉼터 옆,33.558362,126.75473
305,제주특별자치도 제주시 구좌읍 김녕로17길 15,김녕어촌계창고 앞,33.556473,126.753471
306,제주특별자치도 제주시 구좌읍 김녕로 141(김녕리1497-1),임풍해장국앞,33.555388,126.753148
307,제주특별자치도 제주시 구좌읍 김녕리1457(김녕로 1길 87),,33.557295,126.752555
308,제주특별자치도 제주시 구좌읍 김녕리1466-1(김녕로 19길 32),,33.556582,126.752551
309,제주특별자치도 제주시 구좌읍 김녕리 1754,김녕중 동쪽(도로변위치),33.553055,126.752113
310,제주특별자치도 제주시 구좌읍 김녕로 118-20(김녕리 1726-2),김녕중학교 안,33.552135,126.750505
311,제주특별자치도 제주시 구좌읍 김녕로 118(김녕리 1697-4),동부보건소 앞,33.554739,126.750707
312,제주특별자치도 제주시 구좌읍 김녕로 11길 14-1,김녕초등학교 뒤,33.555557,126.749954
313,제주특별자치도 제주시 구좌읍 해맞이해안로 200(김녕리 9-2),"한국에너지기술연구원
제주글로벌연구센터 내부",33.564371,126.772603
314,제주특별자치도 제주시 구좌읍 김녕로9길 7,김녕어촌계로 들어가는길,33.554666,126.748855
315,제주특별자치도 제주시 구좌읍 김녕로93(김녕리 2216),영월갈비 옆,33.554393,126.748115
316,제주특별자치도 제주시 구좌읍 일주동로 2045(김녕리 1811),김녕리 사무소뒤,33.551681,126.74893
317,제주특별자치도 제주시 구좌읍 김녕로 8길 14(김녕리 1795-1),김녕경노당,33.553249,126.748632
318,제주특별자치도 제주시 구좌읍 김녕리 3678,영배이용원 앞,33.555862,126.74773
319,제주특별자치도 제주시 구좌읍 김녕항3길 7(김녕리 3686),김녕서운타운앞,33.556215,126.747118
320,제주특별자치도 제주시 구좌읍 김녕리 3722번지 앞,운동기구앞,33.557102,126.747398
321,제주특별자치도 제주시 구좌읍 김녕항3길 12-29(김녕리 3994),,33.557566,126.747232
322,제주특별자치도 제주시 구좌읍 김녕항1길 32,혼디어울렁,33.557766,126.744367
323,제주특별자치도 제주시 구좌읍 김녕항1길 50-13,해양경비안전센터,33.55817,126.740336
324,제주특별자치도 제주시 구좌읍 김녕리 3959 맞은편,김녕리 백련사 맞은편,33.555261,126.74412
325,제주특별자치도 제주시 구좌읍 김녕리 497-6,구좌체육관 주차장,33.553559,126.744601
326,제주특별자치도 제주시 구좌읍 김녕리 3100,빨간풍차펜션 앞,33.54842,126.742776
327,제주특별자치도 제주시 구좌읍 구좌해안로 229-16,김녕요트투어,33.558094,126.737417
328,제주특별자치도 제주시 구좌읍 김녕리 4402,선유어린이집,33.555551,126.735223
329,제주특별자치도 제주시 구좌읍 일주동로 1853(김녕리 5974),피노&키오,33.55618,126.729668
330,제주특별자치도 제주시 구좌읍 동김길 150,소망요양원,33.547313,126.731774
331,제주특별자치도 제주시 구좌읍 김녕리 5552(동김길 162-20),윈드스톤비치 펜션,33.545875,126.731655
332,제주특별자치도 제주시 구좌읍 김녕로1길75 오른쪽,,,
333,제주특별자치도 제주시 구좌읍 월덕로 522(덕천리 311),덕천교회,33.50463,126.771902
334,제주특별자치도 제주시 구좌읍 덕평로 365,덕천마을회관 앞,33.502064,126.771421
335,제주특별자치도 제주시 구좌읍 동백로 458(덕천리 766),한울랜드,33.49651,126.751019
336,제주특별자치도 제주시 구좌읍 덕평로 77(덕천리 1033),효미농원앞,33.487748,126.749406
337,제주특별자치도 제주시 구좌읍 덕평로 31,상덕천,33.48494,126.747739
338,제주특별자치도 제주시 구좌읍 덕천리 1181(덕평로 12),상덕천버스정거장옆,33.483553,126.746478
339,제주특별자치도 제주시 구좌읍 중산간동로 1921(덕천리 산 11),"제주글램핑, 자체적설치",33.481371,126.751836
340,제주특별자치도 제주시 구좌읍 동복로 5,해녀식당 옆,33.553344,126.706827
341,제주특별자치도 제주시 구좌읍 동복로 34,해녀촌식당 앞,33.55332,126.709669
342,제주특별자치도 제주시 구좌읍 동복로 75-8,동복리 75-8 좌측,33.553688,126.714149
343,제주특별자치도 제주시 구좌읍 동복리1379,동동게스트하우스옆,33.553138,126.71478
344,제주특별자치도 제주시 구좌읍 구좌해안로 32,해녀잠수촌식당 옆,33.555149,126.719058
345,제주특별자치도 제주시 구좌읍 일주동로 1724,꼬뜨도르호텔,33.552263,126.716486
346,제주특별자치도 제주시 구좌읍 동복남4길 3,취락구조(동산아래),33.551394,126.712853
347,제주특별자치도 제주시 구좌읍 동복남2길 19-2,취락구조(동산위),33.549792,126.709304
348,제주특별자치도 제주시 구좌읍 일주동로 1626,메이더호텔 뒤편,33.552007,126.706345
349,제주특별자치도 제주시 구좌읍 상도로 3(상도리 334-4),,33.514348,126.865997
350,제주특별자치도 제주시 구좌읍 세종로 201(하도리 산76),125전경대 앞,33.50713,126.877225
351,제주특별자치도 제주시 구좌읍 상하도길 34,,33.516175,126.867448
352,제주특별자치도 제주시 구좌읍 상하도길 46앞,,33.51647,126.868445
353,제주특별자치도 제주시 구좌읍 상도리 471-18(구좌로 128-7),,33.520996,126.864748
354,제주특별자치도 제주시 구좌읍 상도리 471-40(해녀박물관길 26),해녀박물관내에,33.523303,126.862887
355,제주특별자치도 제주시 구좌읍 세종로 36(세화리 98),,33.515862,126.864077
356,제주특별자치도 제주시 구좌읍 세화리 1561-6,구좌읍사무소 옆,33.522611,126.852555
357,제주특별자치도 제주시 구좌읍 일주동로 3132(세화리 1198),세화중학교 안,33.521797,126.854023
358,제주특별자치도 제주시 구좌읍 일주동로 3132(세화리 1198-1),동녁도서관 안,33.520961,126.854917
359,제주특별자치도 제주시 구좌읍 충렬로 14 (세화리 1216-2),전향동복지회관 앞,33.519321,126.855598
360,제주특별자치도 제주시 구좌읍 세화남길 25(세화리 875-3),,33.517663,126.857219
361,제주특별자치도 제주시 구좌읍 세송로 17,합전동복지회관 주차장,33.516578,126.860158
362,제주특별자치도 제주시 구좌읍 세화합전1길 19 남측,,33.514592,126.860731
363,제주특별자치도 제주시 구좌읍 세화리 1510-1,신영식품 근처,,
364,제주특별자치도 제주시 구좌읍 구좌로 116 앞,해녀박물관,33.521113,126.862908
365,제주특별자치도 제주시 구좌읍 세화리 1381-2(해맞이해안로 1465),미엘드세화 맞은편,33.524729,126.861852
366,제주특별자치도 제주시 구좌읍 세화11길 22,세화리 통항동회관 앞,33.52312,126.86108
367,제주특별자치도 제주시 구좌읍 세화 14길 6,영주카센터 근처,33.52071,126.860517
368,제주특별자치도 제주시 구좌읍 세화 12길 12-1,구좌보건지소 앞골목,33.520044,126.85955
369,제주특별자치도 제주시 구좌읍 세화 10길 5-1,,33.520547,126.85834
370,제주특별자치도 제주시 구좌읍 세화 8길 10 앞,,33.521549,126.857401
371,제주특별자치도 제주시 구좌읍 세화 7길 12,"세화초등학교 후문
(훈일카센터 건너편)",33.523235,126.858876
372,제주특별자치도 제주시 구좌읍 세화4길 12,세화리 미리내빌 앞,33.522451,126.855503
373,제주특별자치도 제주시 구좌읍 구좌로 26-8,만천탕 앞,33.522864,126.854437
374,제주특별자치도 제주시 구좌읍 세화리 1477-3,쇼디치 카페 옆,33.524722,126.85947
375,제주특별자치도 제주시 구좌읍 세화1길 12,천하일미 맞은편,33.524518,126.854475
376,제주특별자치도 제주시 구좌읍 세화리 1491-3,상하이반점 골목 주차장 인근,33.524219,126.856568
377,제주특별자치도 제주시 구좌읍 세화3길 18,주차장,33.524822,126.85586
378,제주특별자치도 제주시 구좌읍 세화리1500-6(해맞이해안로 1412),바다회국수 옆(세화오일장인근),33.52575,126.857863
379,제주특별자치도 제주시 구좌읍 세평항로 46-9,세화리사무소 주차장,33.52702,126.856454
380,제주특별자치도 제주시 구좌읍 세평항로 46-3,리사무소 옆(거금도아구찜앞),33.527125,126.855408
381,제주특별자치도 제주시 구좌읍 송당리 2602-1앞,대천동사거리,33.436515,126.735389
382,제주특별자치도 제주시 구좌읍 비자림로 1575(송당리 2250-2),제주담 식당,33.451315,126.768503
383,제주특별자치도 제주시 구좌읍 비자림로 1760 앞,송당상동 버스정거장앞,33.466529,126.772572
384,제주특별자치도 제주시 구좌읍 송당서1길 4(송당리 1572-4),보건진료소 앞,33.469969,126.775615
385,제주특별자치도 제주시 구좌읍 중산간동로 2142,송당리버스정류장 우측,33.471256,126.771335
386,제주특별자치도 제주시 구좌읍 송당리 1230-5(비자림로 1839-5 입구),,33.472628,126.776655
387,제주특별자치도 제주시 구좌읍 중산간동로 2205(송당리 1277),,33.471563,126.778624
388,제주특별자치도 제주시 구좌읍 중산간동로 2222,송당농협 맞은편,33.47227,126.780591
389,제주특별자치도 제주시 구좌읍 중산간동로 2240,(구)송당리사무소 서측,33.47165,126.781861
390,제주특별자치도 제주시 구좌읍 송당리 1445-3,송당리 급수탑 앞,33.470417,126.786856
391,제주특별자치도 제주시 구좌읍 송당리 1485,높은오름입구,33.468552,126.785067
392,제주특별자치도 제주시 구좌읍 송당5길 19,김성종씨택 앞,,
393,제주특별자치도 제주시 구좌읍 월정7길 1,구좌중앙초 안,33.552164,126.798228
394,제주특별자치도 제주시 구좌읍 월정리 231-2번지 앞,,33.552467,126.796015
395,제주특별자치도 제주시 구좌읍 월정3길 57(월정리 548-1),월정마을회관 앞,33.55578,126.795178
396,제주특별자치도 제주시 구좌읍 월정리 555-2,월정리 해안포구 입구,33.557182,126.794508
397,제주특별자치도 제주시 구좌읍 월정서로 169,,33.563122,126.778055
398,제주특별자치도 제주시 구좌읍 월정리 1321-13,,33.550963,126.782281
399,제주특별자치도 제주시 구좌읍 월정3길 8,월정리 마을입구,33.552258,126.791571
400,제주특별자치도 제주시 구좌읍 종달리 1840,,33.494272,126.89441
401,제주특별자치도 제주시 구좌읍 종달로 59,종달초 근처,33.492824,126.89619
402,제주특별자치도 제주시 구좌읍 종달논길 56,,33.492096,126.899564
403,제주특별자치도 제주시 구좌읍 종달동길 3,종달리사무소앞,33.492734,126.900324
404,제주특별자치도 제주시 구좌읍 종달동길 3,종달리사무소앞,33.492734,126.900324
405,제주특별자치도 제주시 구좌읍 해맞이해안로 2196(종달리 42-5),소금바치순이네 근처,33.503398,126.912826
406,제주특별자치도 제주시 구좌읍 종달리 1396-1,아모르게스트하우스앞,33.509919,126.90314
407,제주특별자치도 제주시 구좌읍 종달리 1418-1,이야기별방,33.510111,126.901731
408,제주특별자치도 제주시 구좌읍 평대리 127-3(일주동로 3096 맞은편),,33.523922,126.850815
